cruise,cast,depth,dataset,pid,sample_time,ifcb,ml_analyzed,latitude,longitude,niskin,sample_type,n_images,tag1,tag2,tag3,tag4,tag5,comment_summary,trigger_selection,skip,km2coast,matdate,datetime,temperature,salinity,season,Copepod_nauplii,Phaeocystis_debris,Thalassiosira_TAG_external_detritus,bead,bubble,camera_spot,detritus,detritus_transparent,fecal_pellet,fiber,fiber_TAG_external_detritus,pollen,shellfish_larvae,zooplankton,date,sigma_00,sigma_11,oxsatmm_kg,sbeox0mm_kg,potemp090c,potemp190c,sal00,sal11,density00,density11,svcm,svcm1,prdm,t090c,t190c,c0s_m,c1s_m,sbeox0v,fleco_afl,turbwetntu0,spar,par,cpar,depsm,latitude_btl,longitude_btl,salinity_max,nearest_station,station_distance,sigma_t00,sigma_t11,sbox0mm_kg,oxsolmm_kg,times,scan,sbeox0ml_l,wetcdom,cstarat0,upoly0,v7,timej,t2_t190c,v0,v1,v2,altm,v3,v4,v5,cstartr0,v6,sbox1mm_kg,sbeox1v,c2_c1s_m,salinity_range,year,month,week,doy,hour,day,Acanthoica,Akashiwo,Alexandrium,Amoeba,Amphidinium,Amylax,Apedinella,Asterionellopsis,Bacillaria,Bacteriastrum,Balanion,Biddulphia,Calciopappus,Calciosolenia,Cerataulina,Chaetoceros,Chrysochromulina,Corethron,Corymbellus,Coscinodiscus,Cylindrotheca,Dactyliosolen,Delphineis,Dictyocha,Dictyocysta,Didinium,Dinobryon,Dinophysis,Ditylum,Emiliania,Ephemera,Eucampia,Euglena,Euplotes,Eutintinnus,Favella,Gonyaulax,Guinardia,Gyrodinium,Hemiaulus,Heterocapsa,Karenia,Katodinium/Torodinium,Kryptoperidinium,Laboea,Lauderia,Leegaardiella,Leptocylindrus,Licmophora,Margalefidinium,Mesodinium,Nanoneis,Odontella,Ophiaster,Oxytoxum,Paralia,Paratontonia,Parvicorbicula,Pelagostrobilidium,Phaeocystis,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Proterythropsis,Protoperidinium,Pseudo-nitzschia,Pseudochattonella,Pyramimonas,Rhabdolithes,Rhizosolenia,Scrippsiella,Skeletonema,Stenosemella,Stephanopyxis,Strombidium,Syracosphaera,Thalassionema,Thalassiosira,Tiarina,Tintinnidium,Tintinnopsis,Tontonia,Trichodesmium,Tripos,Vicicitus,Warnowia,unknown Acantharia,unknown Bacillariophyceae,unknown Ciliophora,unknown Coccolithophyceae,unknown Cryptophyta,unknown Dinophyceae,unknown Flagellates,unknown Tintinnina
AR61B,35,60.51985778,NESLTER_transect,D20211114T233350_IFCB102,2021-11-14 23:18:43+00:00,102,3.2661820125,40.513,-70.88433333,1.0,cast,4603,none,,,,,,3,0,114.3786668,738474.971331018,14-Nov-2021 23:18:43,13.9433,33.4982,OND,0,0,3,14,0,0,8662,209,50,129,14,0,0,0,2021-11-14 23:18:43+00:00,25.0402,25.0343,255.54047,,13.9346,13.9429,33.4982,33.4927,1025.3106,1025.3046,,,60.999,13.9433,13.9515,4.029593,4.029781,1.6619,0.9549,0.3054,0.0062296,,,60.51985777734754,40.513,-70.88433333333333,33.4982,L5,0.0936980764932176,,,188.684,,,,,,,,,,,,,,,,,,,,,,,<34,2021,11,45.0,318.0,23.0,14,0,0,0,47,0,0,0,2,0,0,0,0,14,0,3,15,3,0,0,3,34,2,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,103,9,2,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,135,3,0,0,0,0,9,2,6,0,0,0,2,0,0,0,0,0,289,3,9,80,26,2,0
AR61B,36,3.454080733,NESLTER_transect,D20211115T013524_IFCB102,2021-11-15 01:16:05+00:00,102,2.895832675,40.697,-70.8825,1.0,cast,5547,none,,,,,,3,0,97.8708800000001,738475.052835648,15-Nov-2021 01:16:05,14.8416,33.0263,OND,0,1,2,13,0,0,4558,312,56,116,8,0,0,0,2021-11-15 01:16:05+00:00,24.4849,24.4819,251.76558,,14.8411,14.842,33.0263,33.0226,1024.5003,1024.4973,,,3.481,14.8416,14.8425,4.059846,4.059521,2.0285,1.6459,0.2778,0.0060801,,,3.45408073260916,40.697,-70.8825,33.0263,L4,0.07537717462988,,,241.038,,,,,,,,,,,,,,,,,,,,,,,<34,2021,11,46.0,319.0,1.0,15,9,0,2,62,0,0,5,0,2,0,0,0,19,0,14,7,0,0,0,0,66,7,2,3,0,0,5,0,0,0,2,0,0,0,0,0,0,7,2,2,496,9,12,0,0,0,0,7,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,52,3,31,0,2,0,0,0,2,9,14,0,0,0,2,2,2,0,0,2,388,9,19,1376,60,0,0
AR61B,37,3.642554277,NESLTER_transect,D20211115T034531_IFCB102,2021-11-15 02:57:08+00:00,102,2.86772977916667,40.86383333,-70.884,1.0,cast,5694,none,,,,,,3,0,84.3237656019201,738475.123009259,15-Nov-2021 02:57:08,14.9486,33.0857,OND,0,0,3,12,0,0,6261,276,95,125,9,0,0,0,2021-11-15 02:57:08+00:00,24.5077,24.5044,251.12395,,14.9481,14.9492,33.0857,33.0817,1024.5239,1024.5206,,,3.671,14.9486,14.9497,4.076416,4.076076,2.0088,1.4938,0.3828,0.0063043,,,3.642554276838458,40.86383333333333,-70.884,33.0857,L3,0.0836104750915591,,,237.507,,,,,,,,,,,,,,,,,,,,,,,<34,2021,11,46.0,319.0,2.0,15,5,0,0,63,0,0,2,2,0,0,3,0,28,0,7,10,3,0,0,10,54,16,0,0,0,0,5,2,0,0,0,2,2,0,0,7,0,9,3,0,427,5,2,0,0,2,0,12,3,0,2,5,0,2,0,0,0,0,0,0,0,2,0,3,0,3,0,0,21,0,51,2,2,0,0,0,14,12,12,0,0,0,3,3,0,0,2,0,394,16,10,1369,40,0,2
AR61B,38,3.454968352,NESLTER_transect,D20211115T050215_IFCB102,2021-11-15 04:40:08+00:00,102,2.3804557,41.02866667,-70.88316667,4.0,cast,7593,none,,,,,,3,0,69.4572652758758,738475.194537037,15-Nov-2021 04:40:08,14.2957,32.4403,OND,0,2,6,21,0,1,4770,226,120,296,30,0,0,0,2021-11-15 04:40:08+00:00,24.1486,24.1457,255.58159,,14.2952,14.2962,32.4403,32.4368,1024.164,1024.1611,,,3.482,14.2957,14.2967,3.945105,3.944812,2.057,2.0833,0.4037,0.0062296,,,3.454968351724814,41.028666666666666,-70.88316666666667,32.6559,L2,0.1484961995449347,,,249.717,,,,,,,,,,,,,,,,,,,,,,,<34,2021,11,46.0,319.0,4.0,15,40,0,0,82,2,2,2,0,0,0,21,0,25,0,36,57,19,4,0,2,50,17,6,6,0,0,6,2,0,0,8,4,0,0,0,6,0,8,6,0,1067,23,11,0,0,4,0,4,2,0,2,2,0,4,8,0,0,0,0,0,0,0,0,2,0,4,4,0,57,2,36,0,6,0,0,0,11,11,15,0,0,0,4,0,2,0,2,0,571,48,44,3741,149,2,0
AR61B,38,30.42195776,NESLTER_transect,D20211115T045239_IFCB109,2021-11-15 04:38:21+00:00,109,3.39240319583333,41.02866667,-70.88316667,3.0,cast,4544,none,,,,,,3,0,69.4572652758758,738475.193298611,15-Nov-2021 04:38:21,14.5131,32.6559,OND,0,1,5,81,0,1,3750,65,86,178,23,0,0,0,2021-11-15 04:38:21+00:00,24.2701,24.2635,254.08172,,14.5087,14.4982,32.6559,32.6445,1024.4059,1024.3993,,,30.662,14.5131,14.5026,3.989812,3.987588,2.0307,1.7775,0.3778,0.0061299,,,30.42195776086782,41.028666666666666,-70.88316666666667,32.6559,L2,0.1484961995449347,,,244.349,,,,,,,,,,,,,,,,,,,,,,,<34,2021,11,46.0,319.0,4.0,15,93,0,0,16,1,0,34,3,0,0,4,0,1,3,7,24,15,3,1,3,25,7,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,3,1,0,1276,24,7,0,0,0,0,12,0,0,3,4,0,1,1,0,0,0,0,0,0,0,0,6,0,1,1,0,57,3,34,3,0,0,0,1,47,32,4,0,0,0,3,0,0,0,0,0,189,27,47,1343,93,55,1
AR61B,39,3.181064084,NESLTER_transect,D20211115T062900_IFCB102,2021-11-15 06:00:12+00:00,102,1.65644948333333,41.19733333,-70.88366667,1.0,cast,9404,none,,,,,,3,0,51.8370917950579,738475.250138889,15-Nov-2021 06:00:12,14.9991,32.5542,OND,0,1,6,25,0,1,9243,532,17,564,86,0,0,0,2021-11-15 06:00:12+00:00,24.0873,24.0844,251.78947,,14.9986,14.999,32.5542,32.5505,1024.1015,1024.0986,,,3.206,14.9991,14.9994,4.022297,4.021924,2.0237,1.5755,1.325,0.0061299,,,3.1810640835960147,41.19733333333333,-70.88366666666667,32.5542,L1,0.0767673196179602,,,240.472,,,,,,,,,,,,,,,,,,,,,,,<34,2021,11,46.0,319.0,6.0,15,18,0,3,103,0,0,9,0,0,0,12,3,72,0,18,36,6,0,0,0,112,6,6,6,0,0,12,0,0,0,3,6,0,0,0,6,0,15,3,0,592,15,24,0,0,0,0,9,6,0,15,3,0,3,0,3,0,0,0,0,0,3,0,6,0,0,0,0,27,9,21,3,0,0,0,3,18,24,15,0,0,0,6,0,0,0,0,0,1216,24,21,1989,57,3,0
AR61B,4,4.348103815,NESLTER_transect,D20211109T024211_IFCB109,2021-11-09 02:17:04+00:00,109,3.44379047916667,40.6965,-70.8835,16.0,cast,4358,blob,none,,,,,3,0,97.8622080000001,738469.095185185,09-Nov-2021 02:17:04,14.6622,32.8494,OND,0,0,2,85,0,1,1327,18,12,23,1,0,1,0,2021-11-09 02:17:04+00:00,24.3869,24.3843,252.98231,,14.6615,14.6605,32.8494,32.8457,1024.4063,1024.4037,,,4.382,14.6622,14.6612,4.023716,4.023212,2.0783,2.33,0.1687,0.0061299,,,4.348103815120821,40.6965,-70.8835,33.3128,L4,0.0279107623468459,,,250.099,,,,,,,,,,,,,,,,,,,,,,,<34,2021,11,45.0,313.0,2.0,9,119,0,0,13,10,1,38,0,0,0,23,0,4,1,1,25,6,0,3,1,12,44,0,6,0,0,1,1,0,0,0,0,1,0,0,0,0,35,1,1,1414,38,15,0,0,1,0,17,1,0,1,0,0,6,3,0,0,0,0,0,1,6,0,4,0,0,3,0,160,0,44,3,28,0,0,12,26,19,29,0,0,0,4,7,0,0,1,1,123,29,60,2342,145,46,1
AR61B,4,23.71400321,NESLTER_transect,D20211109T024148_IFCB102,2021-11-09 02:13:38+00:00,102,2.89480614166667,40.6965,-70.8835,12.0,cast,5739,bad_flow,none,,,,,3,0,97.8622080000001,738469.092800926,09-Nov-2021 02:13:38,14.6849,32.8497,OND,0,1,1,20,0,0,2191,41,15,40,4,0,0,0,2021-11-09 02:13:38+00:00,24.383,24.3813,252.86614,,14.6814,14.681,32.8497,32.8475,1024.4887,1024.487,,,23.9,14.6849,14.6845,4.026693,4.026408,2.0693,2.4627,0.1923,0.0061548,,,23.71400320867325,40.6965,-70.8835,33.3128,L4,0.0279107623468459,,,249.534,,,,,,,,,,,,,,,,,,,,,,,<34,2021,11,45.0,313.0,2.0,9,38,0,0,47,2,0,9,0,0,0,26,0,17,2,12,24,21,2,0,9,29,71,0,9,0,0,0,2,0,0,2,0,0,0,0,0,0,38,7,0,936,19,7,0,0,2,0,22,0,0,2,2,0,0,2,0,0,0,0,0,0,7,0,7,0,2,7,0,116,2,59,3,50,0,0,2,0,24,43,0,0,0,0,2,0,0,0,2,228,16,33,3123,164,3,0
AR61B,6,3.728006369,NESLTER_transect,D20211109T054531_IFCB109,2021-11-09 05:14:49+00:00,109,3.6150064,40.51316667,-70.8835,12.0,cast,3851,none,,,,,,3,0,114.39599968,738469.218622685,09-Nov-2021 05:14:49,14.5438,32.8441,OND,0,0,1,65,0,2,1554,26,10,19,1,0,0,0,2021-11-09 05:14:49+00:00,24.408,24.4051,253.59539,,14.5432,14.5442,32.8441,32.8407,1024.4246,1024.4218,,,3.757,14.5438,14.5448,4.012126,4.011845,2.0558,2.1097,0.172,0.0061548,,,3.7280063690915353,40.51316666666666,-70.8835,33.3335,L5,0.0225058822338826,,,247.565,,,,,,,,,,,,,,,,,,,,,,,<34,2021,11,45.0,313.0,5.0,9,122,0,0,4,3,0,29,0,0,0,18,0,3,1,4,15,14,4,0,1,24,15,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,10,1,1,1185,41,6,0,1,1,0,1,1,0,6,0,0,4,1,3,0,0,0,0,1,6,0,3,0,0,1,4,113,0,65,3,7,0,0,4,19,22,30,0,0,0,1,0,1,0,1,1,104,33,64,1722,108,40,1
AR61B,6,24.42876571,NESLTER_transect,D20211109T071347_IFCB109,2021-11-09 05:12:22+00:00,109,3.66554010833333,40.51316667,-70.8835,10.0,cast,3543,none,,,,,,3,0,114.39599968,738469.216921296,09-Nov-2021 05:12:22,14.574,32.8462,OND,0,0,0,63,0,0,1352,21,9,31,3,0,0,0,2021-11-09 05:12:22+00:00,24.4038,24.4008,253.43719,,14.5704,14.5718,32.8462,32.8427,1024.5128,1024.5098,,,24.62,14.574,14.5754,4.016049,4.01579,2.0498,2.3114,0.2047,0.0061548,,,24.428765710951023,40.51316666666666,-70.8835,33.3335,L5,0.0225058822338826,,,246.914,,,,,,,,,,,,,,,,,,,,,,,<34,2021,11,45.0,313.0,5.0,9,131,0,1,4,7,0,25,0,0,0,15,0,1,3,1,11,18,0,0,3,11,10,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,20,0,0,1234,41,8,0,0,0,0,10,3,0,0,1,0,5,3,0,0,0,0,0,0,3,0,7,0,1,1,0,124,1,44,3,11,0,0,3,12,22,40,0,0,0,4,1,0,0,1,1,97,44,45,1708,132,53,0
AR61B,6,43.26331741,NESLTER_transect,D20211109T054524_IFCB102,2021-11-09 05:09:28+00:00,102,3.0246003875,40.51316667,-70.8835,7.0,cast,4934,bad_flow,none,thalassionema,,,glob of diatoms on pennate,3,0,114.39599968,738469.214907407,09-Nov-2021 05:09:28,14.5945,32.8529,OND,0,3,1,46,0,0,2406,75,13,39,7,0,0,0,2021-11-09 05:09:28+00:00,24.4052,24.4025,253.32059,,14.5882,14.5888,32.8529,32.8495,1024.5982,1024.5954,,,43.604,14.5945,14.5952,4.019497,4.019184,2.0419,1.9266,0.1941,0.0061299,,,43.26331740642388,40.51316666666666,-70.8835,33.3335,L5,0.0225058822338826,,,246.191,,,,,,,,,,,,,,,,,,,,,,,<34,2021,11,45.0,313.0,5.0,9,31,0,0,35,12,2,3,0,0,0,25,0,13,2,5,13,15,3,0,3,21,12,2,2,0,0,3,2,0,0,2,0,0,0,0,3,0,12,8,0,984,20,12,0,0,2,0,20,0,0,0,3,0,2,2,0,0,0,0,0,0,8,0,2,0,0,2,0,40,3,46,2,7,0,0,5,3,21,20,0,0,0,2,0,0,0,2,2,256,23,18,2139,145,2,3
AR61B,6,55.09156963,NESLTER_transect,D20211109T071324_IFCB102,2021-11-09 05:06:52+00:00,102,2.65246873333333,40.51316667,-70.8835,6.0,cast,5970,extreme_ypos,none,,,,First 200s of sample partially off top of FOV but then then stabilizes,3,0,114.39599968,738469.213101852,09-Nov-2021 05:06:52,14.836,33.0203,OND,0,0,4,24,0,0,5488,135,15,138,15,0,0,1,2021-11-09 05:06:52+00:00,24.4831,24.4802,251.80385,,14.8278,14.8226,33.0203,33.015,1024.7285,1024.7256,,,55.527,14.836,14.8308,4.060884,4.059816,1.941,1.5979,0.3033,0.0061548,,,55.091569634984495,40.51316666666666,-70.8835,33.3335,L5,0.0225058822338826,,,229.29,,,,,,,,,,,,,,,,,,,,,,,<34,2021,11,45.0,313.0,5.0,9,19,0,0,57,4,0,6,0,0,0,2,0,28,0,0,13,11,0,0,6,102,6,2,0,0,0,8,2,0,0,0,0,0,0,0,2,0,15,4,0,524,21,6,0,0,2,0,9,4,0,0,4,0,4,0,2,0,0,0,0,0,8,0,4,2,0,0,0,41,0,36,4,8,0,0,0,2,11,9,0,0,0,0,0,0,0,0,0,582,8,19,1663,124,4,0
AR61B,7,7.016741117,NESLTER_transect,D20211109T173749_IFCB109,2021-11-09 16:37:05+00:00,109,4.31408925,39.93983333,-70.8835,22.0,cast,1851,none,none,,,,Core off edges of FOV so missing rois,3,0,170.33780831456,738469.692418981,09-Nov-2021 16:37:05,20.0157,35.5865,OND,0,0,2,42,0,0,287,35,1,21,6,0,0,0,2021-11-09 16:37:05+00:00,25.2054,25.2021,224.16064,,20.0144,20.0148,35.5865,35.5823,1025.2359,1025.2326,,,7.071,20.0157,20.0161,4.865201,4.864716,2.0619,0.7139,0.0564,0.14998,,,7.016741117236206,39.93983333333333,-70.8835,36.3458,L10,0.0251925744977942,,,217.875,,,,,,,,,,,,,,,,,,,,,,,>36,2021,11,45.0,313.0,16.0,9,46,0,0,3,3,0,13,1,0,5,1,0,9,1,0,85,14,8,0,3,22,8,0,3,0,0,0,1,0,1,0,5,1,0,0,1,1,19,0,1,544,9,21,2,0,3,0,16,2,0,6,10,0,3,0,1,0,0,0,0,1,1,0,5,0,6,71,0,43,3,31,0,8,0,0,2,7,2,12,0,0,0,2,0,6,0,1,0,53,12,5,306,63,12,0
AR61B,7,23.75731046,NESLTER_transect,D20211109T173721_IFCB102,2021-11-09 16:34:08+00:00,102,3.55945004166667,39.93983333,-70.8835,17.0,cast,3353,none,,,,,,3,0,170.33780831456,738469.69037037,09-Nov-2021 16:34:08,19.5921,35.6046,OND,0,7,0,30,0,0,681,75,8,40,7,0,0,0,2021-11-09 16:34:08+00:00,25.3314,25.328,225.87425,,19.5877,19.5885,35.6046,35.6004,1025.4349,1025.4315,,,23.942,19.5921,19.5929,4.824519,4.82409,2.0459,1.3318,0.0614,0.1503,,,23.757310456444145,39.93983333333333,-70.8835,36.3458,L10,0.0251925744977942,,,217.744,,,,,,,,,,,,,,,,,,,,,,,>36,2021,11,45.0,313.0,16.0,9,13,0,0,6,4,0,0,0,0,6,3,0,13,3,1,76,10,21,1,4,100,13,0,3,0,0,3,0,3,0,1,4,0,0,0,1,0,20,8,0,615,7,34,0,0,3,0,48,1,0,1,18,0,11,4,0,0,0,0,0,0,0,0,6,0,3,84,1,17,0,52,0,11,0,0,0,0,3,20,0,0,0,3,3,8,0,1,0,181,3,15,317,72,1,3
AR61B,7,55.12222192,NESLTER_transect,D20211109T203441_IFCB102,2021-11-09 16:30:50+00:00,102,4.13450534583333,39.93983333,-70.8835,14.0,cast,1876,bad_flow,none,,,,xpos vs ypos is misleading. Plot grabtimestart and you'll see terrible flow,3,0,170.33780831456,738469.688078704,09-Nov-2021 16:30:50,19.3152,35.6371,OND,0,1,0,17,0,0,510,69,3,38,3,0,0,0,2021-11-09 16:30:50+00:00,25.4297,25.4262,226.97641,,19.3052,19.3062,35.6371,35.633,1025.6699,1025.6665,,,55.555,19.3152,19.3162,4.801365,4.800964,2.0218,0.8606,0.0535,0.1541,,,55.12222192050938,39.93983333333333,-70.8835,36.3458,L10,0.0251925744977942,,,216.377,,,,,,,,,,,,,,,,,,,,,,,>36,2021,11,45.0,313.0,16.0,9,4,0,0,16,0,0,11,0,0,7,0,0,12,2,0,80,7,22,0,0,93,4,0,4,0,0,0,1,1,0,0,1,0,0,0,1,0,17,0,1,193,10,8,1,0,2,0,64,0,0,1,13,0,6,0,2,0,0,0,0,0,1,0,0,0,1,80,0,11,0,45,1,15,0,0,0,1,2,24,0,0,0,4,2,0,0,0,1,149,5,10,144,30,2,0
AR61B,7,80.66461014,NESLTER_transect,D20211109T192046_IFCB109,2021-11-09 16:28:22+00:00,109,4.73873193333333,39.93983333,-70.8835,12.0,cast,640,bad_flow,none,,,,At least 1/3 of core off top FOV missing rois,3,0,170.33780831456,738469.686365741,09-Nov-2021 16:28:22,19.5065,36.3387,OND,0,0,1,36,0,0,517,35,8,17,0,0,0,0,2021-11-09 16:28:22+00:00,25.9173,25.9138,225.12363,,19.4916,19.494,36.3387,36.3349,1026.2681,1026.2646,,,81.303,19.5065,19.5088,4.906561,4.906358,1.5516,0.0693,0.0401,0.1503,,,80.66461013598355,39.93983333333333,-70.8835,36.3458,L10,0.0251925744977942,,,149.264,,,,,,,,,,,,,,,,,,,,,,,>36,2021,11,45.0,313.0,16.0,9,3,0,0,1,1,0,0,0,0,0,0,0,2,0,1,8,1,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,33,9,2,0,0,0,0,4,0,0,0,7,0,0,1,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,8,0,2,0,0,0,13,1,1,0,0,0,2,0,0,0,2,0,21,1,8,20,15,1,0
AR61B,7,130.9018432,NESLTER_transect,D20211109T192023_IFCB102,2021-11-09 16:24:40+00:00,102,4.37655267083333,39.93983333,-70.8835,10.0,cast,1186,none,none,,,,xpos vs ypos is misleading. Plot grabtimestart and you'll see terrible flow,3,0,170.33780831456,738469.683796296,09-Nov-2021 16:24:40,16.0793,36.0218,OND,1,2,1,28,0,0,949,107,0,65,4,0,0,0,2021-11-09 16:24:40+00:00,26.5205,26.5173,240.69049,,16.0582,16.0577,36.0218,36.0174,1027.0975,1027.0942,,,131.954,16.0793,16.0788,4.5187,4.518154,1.4755,0.0566,0.0345,0.15153,,,130.9018432220892,39.93983333333333,-70.8835,36.3458,L10,0.0251925744977942,,,149.742,,,,,,,,,,,,,,,,,,,,,,,>36,2021,11,45.0,313.0,16.0,9,1,0,0,8,1,0,0,0,0,0,0,0,3,0,1,2,2,0,0,0,15,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,47,6,2,0,0,1,0,7,2,0,0,23,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,9,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,106,3,10,22,14,0,3
AR61B,7,202.2915132,NESLTER_transect,D20211109T203449_IFCB109,2021-11-09 16:21:10+00:00,109,4.78855192916667,39.93983333,-70.8835,9.0,cast,452,none,none,,,,,3,0,170.33780831456,738469.681365741,09-Nov-2021 16:21:10,14.0447,35.8097,OND,0,0,2,17,0,1,471,60,2,16,1,0,0,0,2021-11-09 16:21:10+00:00,26.81,26.8061,250.9665,,14.0149,14.0178,35.8097,35.8055,1027.7089,1027.7051,,,203.953,14.0447,14.0476,4.294051,4.293889,1.5598,-0.0237,0.0227,0.14839,,,202.29151317827225,39.93983333333333,-70.8835,36.3458,L10,0.0251925744977942,,,171.738,,,,,,,,,,,,,,,,,,,,,,,>36,2021,11,45.0,313.0,16.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,13,0,1,0,0,0,1,0,0,0,0,0,26,0,4,10,2,1,0
AR61B,7,300.703504,NESLTER_transect,D20211109T230037_IFCB109,2021-11-09 16:16:53+00:00,109,4.82284792916667,39.93983333,-70.8835,6.0,cast,389,deep_water,none,old_sample,,,Core off edges of FOV so missing rois,3,0,170.33780831456,738469.678391204,09-Nov-2021 16:16:53,11.2135,35.4293,OND,0,0,1,8,0,1,355,27,0,11,4,0,0,0,2021-11-09 16:16:53+00:00,27.0779,27.0748,266.85651,,11.1753,11.1774,35.4293,35.4258,1028.431,1028.4278,,,303.246,11.2135,11.2156,3.981255,3.981111,1.229,-0.0127,0.0256,0.154,,,300.7035039682121,39.93983333333333,-70.8835,36.3458,L10,0.0251925744977942,,,128.089,,,,,,,,,,,,,,,,,,,,,,,>36,2021,11,45.0,313.0,16.0,9,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,19,0,1,13,3,1,0
AR61B,7,438.0624245,NESLTER_transect,D20211109T230025_IFCB102,2021-11-09 16:11:51+00:00,102,4.66883432916667,39.93983333,-70.8835,3.0,cast,396,bad_flow,deep_water,old_sample,,,Sample is junk,3,0,170.33780831456,738469.674895833,09-Nov-2021 16:11:51,8.8202,35.1853,OND,0,2,0,15,0,2,682,54,0,44,1,0,0,0,2021-11-09 16:11:51+00:00,27.2999,27.298,281.63135,,8.772,8.7599,35.1853,35.1805,1029.2923,1029.2906,,,441.914,8.8202,8.8081,3.735327,3.733724,1.2499,-0.0105,0.0441,0.15467,,,438.0624245145501,39.93983333333333,-70.8835,36.3458,L10,0.0251925744977942,,,142.912,,,,,,,,,,,,,,,,,,,,,,,>36,2021,11,45.0,313.0,16.0,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15,3,0,0,0,1,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,72,1,2,14,4,0,0
AR61B,9,3.612153347,NESLTER_transect,D20211110T034511_IFCB102,2021-11-10 03:22:36+00:00,102,3.64697487083333,39.77333333,-70.88216667,20.0,cast,2809,bad_flow,none,,,,xpos vs ypos is misleading. Plot grabtimestart and you'll see terrible flow,3,0,183.814702225671,738470.140694444,10-Nov-2021 03:22:36,18.9288,35.7912,OND,0,4,0,14,0,1,820,114,3,16,0,0,0,0,2021-11-10 03:22:36+00:00,25.6445,25.641,228.36778,,18.9281,18.9287,35.7912,35.7868,1025.6602,1025.6568,,,3.64,18.9288,18.9293,4.777706,4.777248,2.0645,1.2536,0.0619,0.0060801,,,3.612153346813221,39.77333333333333,-70.88216666666666,36.5269,L11,0.0971691740358075,,,222.173,,,,,,,,,,,,,,,,,,,,,,,>36,2021,11,45.0,314.0,3.0,10,14,0,1,25,3,1,7,0,0,25,3,0,14,4,4,254,8,30,0,0,148,11,1,4,0,0,3,0,1,0,0,3,1,0,1,0,0,36,5,1,421,21,15,0,0,12,0,111,0,0,7,15,0,1,4,0,0,0,0,0,0,3,0,1,0,3,211,0,25,0,58,0,44,0,0,1,11,4,84,0,0,0,0,0,3,0,1,3,171,14,16,446,69,1,1
AR61B,9,15.8791057,NESLTER_transect,D20211110T034447_IFCB109,2021-11-10 03:20:33+00:00,109,4.37949574166667,39.77333333,-70.88216667,16.0,cast,1589,extreme_ypos,none,,,,Core off edges of FOV so missing rois,3,0,183.814702225671,738470.139270833,10-Nov-2021 03:20:33,19.097,35.9101,OND,0,4,0,64,0,0,298,21,3,19,3,0,0,0,2021-11-10 03:20:33+00:00,25.6928,25.6874,227.47672,,19.0941,19.0913,35.9101,35.9021,1025.762,1025.7567,,,16.002,19.097,19.0942,4.809771,4.808528,2.0407,1.2873,0.0676,0.0060801,,,15.87910570486117,39.77333333333333,-70.88216666666666,36.5269,L11,0.0971691740358075,,,218.67,,,,,,,,,,,,,,,,,,,,,,,>36,2021,11,45.0,314.0,3.0,10,31,0,0,7,3,0,14,0,0,17,2,0,10,5,2,253,13,18,0,0,40,11,0,3,0,0,0,1,0,0,0,9,1,0,0,3,0,25,3,0,292,39,24,0,0,1,0,59,0,0,1,3,0,6,6,0,0,0,0,0,1,1,0,3,0,2,159,0,35,2,33,2,35,0,0,3,9,3,55,0,0,0,7,1,0,0,3,0,43,7,11,261,66,14,0
